,Person.Age,Person.Gender,Person.Race,Incident.Date.Month,Incident.Date.Day,Year,Incident.Location.City,State,Factors.Armed,Factors.Threat-Level,Factors.Fleeing,Shooting.Manner,ps_happ
3493,0,Male,Unknown,7,1,2018,Santa Ana,CA,metal object,undetermined,Not fleeing,shot,1
3494,33,Male,White,7,1,2018,Boise,ID,gun,attack,Foot,shot,1
3495,60,Male,Asian,7,1,2018,Grandview,MO,sword,other,Not fleeing,shot,1
3496,26,Male,White,7,1,2018,Panora,IA,knife,other,Not fleeing,shot,1
3497,40,Male,African American,7,3,2018,Fayetteville,NC,knife,attack,Not fleeing,shot,1
3498,41,Male,White,7,3,2018,Lawton,OK,knife,attack,Not fleeing,shot and Tasered,1
3499,33,Male,African American,7,3,2018,Chicago,IL,gun,other,Foot,shot,1
3500,52,Male,White,7,3,2018,South Elgin,IL,gun,attack,Not fleeing,shot,1
3501,35,Male,Unknown,7,4,2018,Spalding County,GA,gun,attack,Not fleeing,shot,1
3502,32,Male,Native American,7,4,2018,Pueblo,CO,knife,attack,Not fleeing,shot,1
3503,34,Male,Hispanic,7,4,2018,Red Bluff,CA,gun,attack,Not fleeing,shot,1
3504,55,Male,White,7,5,2018,Eustis,FL,gun,other,Not fleeing,shot,1
3505,38,Male,White,7,5,2018,Calaveras County,CA,toy weapon,attack,Not fleeing,shot,1
3506,26,Male,White,7,5,2018,Devil's Lake,ND,unarmed,attack,Foot,shot,1
3507,62,Male,Asian,7,5,2018,Louisville,KY,knife,other,Not fleeing,shot,1
3508,33,Female,Hispanic,7,5,2018,Tempe,AZ,gun,attack,Other,shot,1
3509,38,Male,Asian,7,6,2018,Copper Center,AK,incendiary device,other,unknown,shot,1
3510,43,Male,African American,7,6,2018,Overland Park,KS,gun,attack,Not fleeing,shot,1
3511,37,Male,African American,7,7,2018,Vineland,NJ,unarmed,undetermined,unknown,shot,1
3512,27,Male,White,7,7,2018,Amity,OR,unarmed,attack,Foot,shot,1
3513,52,Male,White,7,7,2018,Jacksonville,FL,knife,attack,Not fleeing,shot,1
3514,0,Male,Unknown,7,7,2018,Adams County,CO,unknown weapon,attack,Other,shot,1
3515,0,Male,Unknown,7,8,2018,Westminster,CA,gun,other,Other,shot,1
3516,34,Male,White,7,8,2018,Tucson,AZ,gun,other,Not fleeing,shot,1
3517,41,Male,White,7,8,2018,Grand Forks,ND,gun,other,Not fleeing,shot,1
3518,40,Male,White,7,10,2018,Garland,TX,knife,attack,Not fleeing,shot,1
3519,53,Male,Hispanic,7,10,2018,Miami,FL,gun,attack,Car,shot,1
3520,21,Male,White,7,10,2018,Casper,WY,gun,other,Car,shot,1
3521,0,Female,Unknown,7,11,2018,Willis,TX,knife,other,Not fleeing,shot,1
3522,34,Male,Hispanic,7,11,2018,Los Banos,CA,toy weapon,other,Not fleeing,shot,1
3523,22,Male,Hispanic,7,11,2018,Las Vegas,NV,gun,attack,Car,shot,1
3524,16,Male,White,7,13,2018,Chanhassen,MN,knife,attack,Not fleeing,shot and Tasered,1
3525,25,Male,Hispanic,7,13,2018,Dilley,TX,gun,attack,Not fleeing,shot,1
3526,37,Male,African American,7,14,2018,Chicago,IL,gun,other,Foot,shot,1
3527,68,Male,African American,7,14,2018,Florence,SC,gun,attack,Not fleeing,shot,1
3528,25,Male,African American,7,15,2018,Kansas City,MO,gun,attack,Not fleeing,shot,1
3529,34,Male,White,7,15,2018,Alvin,TX,gun,attack,Not fleeing,shot,1
3530,23,Male,Hispanic,7,15,2018,Albuquerque,NM,gun,attack,Not fleeing,shot,1
3531,25,Male,White,7,17,2018,Altoona,IA,undetermined,other,Car,shot,1
3532,57,Male,Hispanic,7,17,2018,Sparks,NV,gun,other,unknown,shot,1
3533,27,Male,Hispanic,7,17,2018,Tucson,AZ,gun,attack,Car,shot,1
3534,51,Male,White,7,17,2018,Lenoir,NC,gun,attack,Not fleeing,shot,1
3535,30,Male,Hispanic,7,18,2018,Albuquerque,NM,gun,attack,Not fleeing,shot,1
3536,33,Male,White,7,18,2018,Fletcher,NC,gun,attack,Not fleeing,shot,1
3537,0,Male,White,7,18,2018,Pattison,TX,gun,attack,Not fleeing,shot,1
3538,19,Male,Hispanic,7,19,2018,Peoria,IL,gun,other,Foot,shot,1
3539,22,Male,Hispanic,7,19,2018,Pico Rivera,CA,gun,other,Other,shot,1
3540,37,Male,Hispanic,7,20,2018,Fresno,CA,toy weapon,attack,Not fleeing,shot,1
3541,19,Male,White,7,20,2018,San Antonio,TX,gun,attack,Foot,shot,1
3542,33,Male,Other,7,20,2018,Puna,HI,gun,attack,Car,shot,1
3543,38,Male,White,7,20,2018,Lady Lake,FL,gun,attack,Not fleeing,shot,1
3544,45,Male,Hispanic,7,20,2018,Riverside,CA,gun,attack,Car,shot,1
3545,39,Male,White,7,21,2018,Tucson,AZ,gun and car,attack,Foot,shot,1
3546,21,Male,Hispanic,7,21,2018,Mesa,AZ,unknown,attack,Not fleeing,shot,1
3547,56,Male,White,7,21,2018,Toledo,OH,knife,attack,Not fleeing,shot,1
3548,27,Female,Hispanic,7,21,2018,Los Angeles,CA,unarmed,other,Foot,shot,1
3549,50,Male,Hispanic,7,21,2018,Anaheim,CA,toy weapon,other,Foot,shot,1
3550,16,Male,White,7,22,2018,Bixby,OK,vehicle,attack,Car,shot,1
3551,18,Male,White,7,22,2018,Hanover,CO,gun,attack,Not fleeing,shot,1
3552,38,Male,Hispanic,7,22,2018,Riverside,CA,unknown weapon,other,Not fleeing,shot,1
3553,32,Male,Hispanic,7,22,2018,Highland,CA,box cutter,attack,Foot,shot,1
3554,33,Male,Hispanic,7,23,2018,Burlington,NC,machete,other,Not fleeing,shot,1
3555,71,Male,White,7,23,2018,Bristol,VA,gun,attack,Not fleeing,shot,1
3556,30,Male,Hispanic,7,23,2018,Silver Spring,MD,knife,other,Not fleeing,shot,1
3557,39,Female,White,7,24,2018,Soddy-Daisy,TN,vehicle,attack,Car,shot,1
3558,19,Male,African American,7,24,2018,Starke,FL,gun,other,Car,shot,1
3559,44,Male,White,7,24,2018,Seaside,OR,gun,other,Not fleeing,shot,1
3560,54,Male,White,7,25,2018,Spokane,WA,vehicle,attack,Car,shot,1
3561,29,Male,African American,7,25,2018,Memphis,TN,gun,attack,Not fleeing,shot,1
3562,0,Male,Hispanic,7,25,2018,Amarillo,TX,gun,other,Not fleeing,shot,1
3563,56,Male,White,7,25,2018,Havasu,AZ,unarmed,other,Not fleeing,shot,1
3564,64,Male,White,7,25,2018,LaFollette,TN,gun,attack,Not fleeing,shot,1
3565,25,Male,African American,7,26,2018,Nashville,TN,gun,other,Foot,shot,1
3566,43,Male,Unknown,7,26,2018,Walton County,GA,gun,attack,Foot,shot,1
3567,18,Male,Hispanic,7,26,2018,Kent Station,WA,gun,other,Not fleeing,shot,1
3568,36,Male,White,7,26,2018,Lakemoor,IL,gun,other,Not fleeing,shot,1
3569,24,Male,Hispanic,7,26,2018,Redondo Beach,CA,toy weapon,undetermined,Not fleeing,shot,1
3570,30,Male,White,7,26,2018,Springdale,AR,gun,attack,Not fleeing,shot,1
3571,53,Male,Asian,7,26,2018,Nanakuli,HI,gun,attack,Not fleeing,shot,1
3572,60,Female,African American,7,27,2018,Savannah,GA,unarmed,other,unknown,shot,1
3573,32,Male,Hispanic,7,27,2018,Los Angeles,CA,gun,attack,Not fleeing,shot,1
3574,25,Male,African American,7,28,2018,Toledo,OH,gun,other,Foot,shot,1
3575,44,Male,Hispanic,7,28,2018,South Whitehall Township,PA,unarmed,undetermined,Not fleeing,shot,1
3576,32,Male,Unknown,7,28,2018,Pineville,LA,undetermined,undetermined,Car,shot,1
3577,33,Male,White,7,28,2018,Aberdeen,NC,gun,attack,Not fleeing,shot,1
3578,0,Male,Unknown,7,29,2018,Adams County,CO,vehicle,attack,Car,shot,1
3579,0,Male,White,7,30,2018,Aurora,CO,gun,other,Not fleeing,shot,1
3580,35,Male,African American,7,31,2018,Mississippi County,AR,gun,attack,Foot,shot,1
3581,23,Male,Hispanic,7,31,2018,Glendale,AZ,gun,attack,Not fleeing,shot,1
3582,27,Male,African American,8,1,2018,Oxon Hill,MD,gun,other,Foot,shot,1
3583,53,Male,White,8,1,2018,Tucson,AZ,gun,other,Not fleeing,shot,1
3584,35,Male,Hispanic,8,1,2018,Hereford,TX,gun,attack,Not fleeing,shot,1
3585,41,Male,African American,8,1,2018,Sussex County,VA,gun,attack,Car,shot,1
3586,57,Male,Unknown,8,2,2018,Westminster,CO,vehicle,attack,Car,shot,1
3587,18,Male,White,8,2,2018,Apopka,FL,toy weapon,attack,Not fleeing,shot,1
3588,34,Male,African American,8,3,2018,Pine Bluff,AR,gun,attack,Not fleeing,shot,1
3589,49,Male,White,8,3,2018,Trumann,AR,gun,attack,Not fleeing,shot,1
3590,31,Male,White,8,3,2018,Deer Park,WA,gun,attack,Not fleeing,shot,1
3591,29,Male,Hispanic,8,3,2018,Seville,FL,Taser,other,Not fleeing,shot,1
3592,33,Male,White,8,4,2018,Liberty,MO,gun,attack,Not fleeing,shot,1
3593,38,Male,White,8,4,2018,Delray Beach,FL,gun,other,Not fleeing,shot,1
3594,43,Male,Native American,8,5,2018,St. Paul,MN,gun,other,Not fleeing,shot,1
3595,58,Male,Unknown,8,5,2018,Hesperia,CA,gun,other,Not fleeing,shot,1
3596,29,Male,White,8,5,2018,Las Cruces,NM,baseball bat,attack,Not fleeing,shot,1
3597,68,Male,White,8,5,2018,Van Buren,AR,gun,attack,Not fleeing,shot,1
3598,62,Male,African American,8,6,2018,Las Vegas,NV,knife,attack,Not fleeing,shot,1
3599,39,Male,African American,8,6,2018,Atlanta,GA,metal pipe,attack,Not fleeing,shot,1
3600,59,Male,African American,8,6,2018,Philadelphia,PA,gun,attack,Not fleeing,shot,1
3601,24,Male,White,8,7,2018,Monroe County,IN,gun,attack,Not fleeing,shot,1
3602,70,Male,Hispanic,8,7,2018,Los Angeles,CA,gun,other,unknown,shot,1
3603,42,Male,Hispanic,8,7,2018,Salt River Reservation,AZ,undetermined,undetermined,Other,shot,1
3604,26,Male,White,8,7,2018,Shreveport,LA,vehicle,other,Car,shot,1
3605,24,Male,White,8,8,2018,Carthage,TN,vehicle,attack,Not fleeing,shot,1
3606,48,Male,African American,8,8,2018,San Diego,CA,chain,attack,Not fleeing,shot,1
3607,0,Male,Unknown,8,8,2018,Las Vegas,NV,knife,attack,Not fleeing,shot,1
3608,54,Male,African American,8,8,2018,Omaha,NE,knife,attack,Not fleeing,shot,1
3609,48,Male,African American,8,9,2018,Philadelphia,PA,gun,attack,Foot,shot,1
3610,37,Male,White,8,9,2018,Durham,NC,gun,attack,Not fleeing,shot,1
3611,40,Male,African American,8,9,2018,Landover,MD,gun,other,Foot,shot,1
3612,28,Male,African American,8,9,2018,Columbus,OH,gun,attack,Foot,shot,1
3613,43,Male,White,8,10,2018,Denham Springs,LA,gun,attack,unknown,shot,1
3614,49,Male,Unknown,8,11,2018,Akron,OH,gun,attack,Foot,shot,1
3615,35,Male,White,8,12,2018,Hawkins,WI,knife,undetermined,Not fleeing,shot,1
3616,21,Male,Hispanic,8,12,2018,Los Angeles,CA,undetermined,attack,Foot,shot,1
3617,40,Male,African American,8,12,2018,Waynesboro,VA,gun,attack,Car,shot,1
3618,32,Male,African American,8,13,2018,Oklahoma City,OK,gun,attack,Foot,shot,1
3619,48,Male,African American,8,13,2018,Milwaukee,WI,gun,other,Not fleeing,shot,1
3620,32,Male,Unknown,8,13,2018,Richton Park,IL,gun,attack,Foot,shot,1
3621,31,Male,White,8,13,2018,Creston,IA,gun,other,Not fleeing,shot,1
3622,0,Male,Hispanic,8,14,2018,Fresno,CA,gun and knife,attack,Not fleeing,shot,1
3623,58,Male,White,8,16,2018,Olustee,FL,gun,attack,Not fleeing,shot,1
3624,30,Male,African American,8,16,2018,Wasilla,AK,knife,attack,Not fleeing,shot,1
3625,21,Male,African American,8,17,2018,Austin,TX,gun,attack,unknown,shot and Tasered,1
3626,15,Male,Hispanic,8,18,2018,Ceres,CA,gun,other,Other,shot,1
3627,28,Male,Hispanic,8,18,2018,Phoenix,AZ,gun,other,Foot,shot and Tasered,1
3628,30,Male,White,8,18,2018,Los Angeles,CA,knife,other,Not fleeing,shot,1
3629,21,Male,African American,8,19,2018,Bakersfield,CA,toy weapon,other,Not fleeing,shot,1
3630,42,Male,Unknown,8,19,2018,Spokane,WA,gun,attack,Not fleeing,shot,1
3631,33,Male,African American,8,19,2018,Atlanta,GA,gun,attack,Not fleeing,shot,1
3632,0,Male,White,8,19,2018,Great Falls,MT,gun,other,Not fleeing,shot,1
3633,36,Male,African American,8,20,2018,Philadelphia,PA,vehicle,attack,Car,shot,1
3634,38,Male,White,8,20,2018,Gonic,NH,gun,attack,Not fleeing,shot,1
3635,34,Female,Hispanic,8,23,2018,Los Lunas,NM,vehicle,other,Not fleeing,shot,1
3636,23,Female,White,8,23,2018,Columbus,OH,sharp object,attack,Not fleeing,shot,1
3637,44,Male,White,8,24,2018,Enoree,SC,crossbow,attack,Not fleeing,shot,1
3638,20,Male,African American,8,24,2018,Cincinnati,OH,toy weapon,attack,Not fleeing,shot,1
3639,41,Male,Hispanic,8,24,2018,Bakersfield,CA,knife,other,unknown,shot,1
3640,18,Male,White,8,25,2018,Montgomery County,VA,gun,other,Not fleeing,shot,1
3641,29,Male,White,8,25,2018,Manchester Township,PA,gun,attack,Not fleeing,shot,1
3642,37,Female,White,8,25,2018,Alamosa,CO,gun,attack,Car,shot,1
3643,41,Female,White,8,26,2018,Blacksburg,SC,gun,attack,Not fleeing,shot,1
3644,25,Male,White,8,27,2018,Phoenix,AZ,gun and vehicle,attack,Car,shot,1
3645,20,Male,White,8,27,2018,Phoenix,AZ,gun,attack,Not fleeing,shot,1
3646,34,Male,White,8,27,2018,Redding,CA,knife,other,Not fleeing,shot,1
3647,37,Male,Hispanic,8,28,2018,Tarboro,NC,undetermined,other,Not fleeing,shot,1
3648,18,Male,White,8,28,2018,Redlands,CA,gun,attack,Not fleeing,shot,1
3649,72,Male,White,8,29,2018,Washington Court House,OH,gun,other,Not fleeing,shot,1
3650,17,Male,African American,8,29,2018,Houston,TX,vehicle,attack,Car,shot,1
3651,45,Female,White,8,30,2018,Beverly Hills,FL,gun,attack,Not fleeing,shot,1
3652,49,Female,Hispanic,8,30,2018,Pasadena,CA,toy weapon,other,Not fleeing,shot,1
3653,64,Male,White,8,31,2018,Floral City,FL,gun,attack,Not fleeing,shot,1
3654,36,Male,White,8,31,2018,Fairview,TN,knife,other,Not fleeing,shot,1
3655,61,Male,White,8,31,2018,Sedalia,CO,gun,attack,Not fleeing,shot,1
3656,24,Male,African American,9,1,2018,Arlington,TX,vehicle,attack,Car,shot,1
3657,70,Male,Hispanic,9,3,2018,Bernalillo,NM,gun,other,unknown,shot,1
3658,40,Male,White,9,3,2018,Cheney,WA,knife,other,Not fleeing,shot,1
3659,21,Male,African American,9,3,2018,Covington,GA,gun,attack,Foot,shot,1
3660,27,Male,White,9,4,2018,Westminster,CO,knife,attack,Not fleeing,shot,1
3661,23,Male,African American,9,5,2018,Hollywood,FL,unarmed,undetermined,Not fleeing,shot,1
3662,33,Male,White,9,5,2018,Morris,AL,undetermined,undetermined,Car,shot,1
3663,45,Male,White,9,5,2018,Jonesville,NC,gun,attack,Not fleeing,shot,1
3664,19,Male,African American,9,6,2018,Sacramento,CA,toy weapon,attack,Foot,shot,1
3665,28,Male,African American,9,7,2018,Pawtucket,RI,gun,attack,unknown,shot,1
3666,63,Male,White,9,8,2018,Citronelle,AL,gun,attack,Not fleeing,shot,1
3667,39,Female,African American,9,9,2018,Missouri City,TX,gun and knife,other,Not fleeing,shot and Tasered,1
3668,0,Male,African American,9,9,2018,Greenville,NC,gun,attack,Not fleeing,shot,1
3669,43,Male,Unknown,9,9,2018,Stanwood,WA,knife,other,Not fleeing,shot,1
3670,53,Male,Unknown,9,10,2018,Tucson,AZ,gun and knife,other,Not fleeing,shot,1
3671,57,Male,White,9,11,2018,Georgetown,KY,gun,attack,unknown,shot,1
3672,32,Male,Hispanic,9,12,2018,Buffalo,NY,gun,attack,Not fleeing,shot,1
3673,38,Male,African American,9,12,2018,Gary,IN,gun,attack,Not fleeing,shot,1
3674,36,Male,Unknown,9,13,2018,Henderson,NV,box cutter,attack,Not fleeing,shot,1
3675,46,Male,African American,9,14,2018,Detroit,MI,gun,attack,Not fleeing,shot,1
3676,31,Male,White,9,14,2018,Cumming,GA,gun,attack,Not fleeing,shot,1
3677,40,Male,White,9,14,2018,Mesa,AZ,gun,attack,Not fleeing,shot,1
3678,31,Male,White,9,15,2018,Ankeny,IA,gun,attack,Not fleeing,shot,1
3679,50,Male,White,9,15,2018,Jacksonville,AR,knife,attack,Not fleeing,shot,1
3680,29,Male,Hispanic,9,16,2018,Lancaster,PA,gun,attack,Not fleeing,shot,1
3681,40,Male,Unknown,9,16,2018,Walla Walla,WA,gun,other,Not fleeing,shot,1
3682,25,Male,White,9,16,2018,Manitowoc,WI,unknown weapon,other,Not fleeing,shot,1
3683,31,Male,African American,9,16,2018,Shreveport,LA,gun,attack,Not fleeing,shot,1
3684,23,Male,Hispanic,9,17,2018,Temple Hills,MD,gun,other,Foot,shot,1
3685,54,Female,White,9,17,2018,Maspeth,NY,knife,attack,Not fleeing,shot,1
3686,44,Male,White,9,17,2018,Christian County,KY,vehicle,attack,Car,shot,1
3687,43,Male,White,9,18,2018,Virginia Beach,VA,gun,attack,Foot,shot,1
3688,37,Male,White,9,18,2018,Marysville,WA,knife,attack,Not fleeing,shot,1
3689,55,Male,White,9,20,2018,Honolulu,HI,gun,attack,Not fleeing,shot,1
3690,40,Male,Hispanic,9,20,2018,Miami,FL,gun,attack,Car,shot,1
3691,26,Male,White,9,22,2018,Henderson,NV,gun,attack,Foot,shot,1
3692,29,Male,African American,9,23,2018,Baltimore,MD,gun,attack,Not fleeing,shot,1
3693,29,Male,White,9,24,2018,Williamsburg,KY,box cutter,attack,Not fleeing,shot,1
3694,44,Male,Unknown,9,24,2018,Stead,NV,vehicle,other,Not fleeing,shot,1
3695,42,Male,Hispanic,9,24,2018,East Los Angeles,CA,gun,attack,Not fleeing,shot,1
3696,20,Male,White,9,24,2018,Peoria,AZ,gun,attack,Not fleeing,shot,1
3697,34,Male,African American,9,25,2018,Orlando,FL,gun,other,Not fleeing,shot,1
3698,41,Male,Hispanic,9,25,2018,Stanfordville,NY,knife,other,Not fleeing,shot,1
3699,29,Male,African American,9,26,2018,Newark,NJ,vehicle,attack,Car,shot,1
3700,19,Male,White,9,27,2018,Enid,OK,gun and knife,attack,Car,shot,1
3701,37,Male,Hispanic,9,27,2018,Honolulu,HI,knife,other,Not fleeing,shot and Tasered,1
3702,32,Male,Hispanic,9,27,2018,Las Cruces,NM,gun,other,Foot,shot,1
3703,23,Male,White,9,27,2018,Hammond,LA,vehicle,other,Not fleeing,shot,1
3704,41,Male,African American,9,27,2018,Palatka,FL,gun,other,Not fleeing,shot,1
3705,24,Male,White,9,28,2018,Johns Island,SC,gun,attack,Not fleeing,shot,1
3706,54,Male,White,9,29,2018,Okmulgee,OK,undetermined,undetermined,Car,shot,1
3707,58,Male,White,9,29,2018,Nampa,ID,crossbow,attack,unknown,shot,1
3708,40,Male,White,9,29,2018,Epping,NH,gun,undetermined,Not fleeing,shot,1
3709,40,Male,White,9,30,2018,Greenback,TN,ax,other,Not fleeing,shot,1
3710,27,Male,African American,9,30,2018,Portland,OR,gun,attack,unknown,shot,1
3711,23,Male,White,10,1,2018,Hastings,MN,knife,attack,Foot,shot,1
3712,33,Male,White,10,1,2018,Orlando,FL,unarmed,other,Not fleeing,shot,1
3713,26,Male,White,10,2,2018,Mableton,GA,gun,attack,Not fleeing,shot,1
3714,36,Female,African American,10,2,2018,Victorville,CA,vehicle,attack,Not fleeing,shot,1
3715,38,Male,African American,10,3,2018,Bartlett,TN,gun,attack,Not fleeing,shot,1
3716,25,Male,White,10,4,2018,Greenville,MS,knife,attack,unknown,shot,1
3717,45,Male,Unknown,10,4,2018,Scarbo,WV,gun,attack,Not fleeing,shot,1
3718,31,Male,African American,10,5,2018,Nashville,TN,gun,attack,Not fleeing,shot,1
3719,48,Male,White,10,5,2018,Klamath Falls,OR,gun,attack,Foot,shot,1
3720,43,Male,Native American,10,5,2018,Chinle,AZ,knife,other,Not fleeing,shot,1
3721,0,Male,Unknown,10,5,2018,Hayti,MO,gun,attack,Not fleeing,shot,1
3722,51,Male,Unknown,10,7,2018,Honolulu,HI,machete,attack,Not fleeing,shot,1
3723,36,Male,White,10,7,2018,Auburn,CA,toy weapon,attack,Not fleeing,shot,1
3724,39,Male,White,10,7,2018,Lawtey,FL,gun,attack,Not fleeing,shot,1
3725,25,Male,White,10,8,2018,Larimer County,CO,gun,other,Car,shot,1
3726,22,Male,Hispanic,10,8,2018,Clovis,NM,knife,other,Foot,shot,1
3727,24,Male,White,10,8,2018,Okarche,OK,vehicle,attack,Car,shot,1
3728,36,Male,White,10,8,2018,Oak Ridge,TN,vehicle,attack,Car,shot,1
3729,31,Male,African American,10,10,2018,Milwaukee,WI,gun,attack,Not fleeing,shot,1
3730,30,Male,White,10,10,2018,Portland,OR,knife,other,Not fleeing,shot,1
3731,76,Male,White,10,10,2018,El Paso,TX,gun,attack,Not fleeing,shot,1
3732,39,Male,African American,10,10,2018,Rochester,NY,gun,attack,Car,shot,1
3733,26,Male,Unknown,10,10,2018,Thousand Oaks,CA,knife,other,Not fleeing,shot,1
3734,49,Female,White,10,10,2018,Sullivan,IN,gun,attack,Not fleeing,shot,1
3735,21,Male,White,10,10,2018,Las Vegas,NV,gun,attack,Foot,shot,1
3736,0,Male,Unknown,10,11,2018,Huntington Beach,CA,gun,other,Car,shot,1
3737,22,Male,African American,10,11,2018,West Jordan,UT,knife,other,unknown,shot,1
3738,17,Male,White,10,12,2018,Orem,OR,knife,other,Not fleeing,shot and Tasered,1
3739,27,Male,African American,10,12,2018,Fort Smith,AR,knife,other,Not fleeing,shot,1
3740,26,Female,Other,10,12,2018,Puna,HI,vehicle,attack,Not fleeing,shot,1
3741,84,Male,White,10,12,2018,Chandler,AZ,gun,attack,Not fleeing,shot,1
3742,34,Male,Unknown,10,12,2018,Cobb County,GA,gun,attack,unknown,shot,1
3743,22,Male,African American,10,14,2018,Jeffersonville,OH,gun,attack,Not fleeing,shot,1
3744,41,Male,White,10,14,2018,Hall County,GA,gun,attack,Not fleeing,shot,1
3745,17,Male,Hispanic,10,14,2018,Woodville,CA,knife,attack,Not fleeing,shot,1
3746,55,Male,Unknown,10,14,2018,Alamogordo,NM,gun,other,Not fleeing,shot,1
3747,58,Male,Hispanic,10,15,2018,Hilltop,OH,gun,attack,unknown,shot,1
3748,45,Male,Unknown,10,16,2018,Tacoma,WA,vehicle,attack,Not fleeing,shot,1
3749,29,Male,White,10,17,2018,Longview,WA,gun,attack,Foot,shot,1
3750,19,Male,African American,10,17,2018,Memphis,TN,gun,attack,Foot,shot,1
3751,18,Male,African American,10,17,2018,San Antonio,TX,unarmed,other,Not fleeing,shot,1
3752,0,Male,Unknown,10,17,2018,Quinlan,TX,knife,other,Not fleeing,shot,1
3753,61,Male,White,10,17,2018,Kearns,UT,knife,other,unknown,shot and Tasered,1
3754,18,Male,White,10,18,2018,Arvada,CO,undetermined,attack,Other,shot,1
3755,23,Male,White,10,18,2018,Salt Lake City,UT,gun,other,Car,shot,1
3756,38,Male,White,10,18,2018,Elkhorn,WI,vehicle,attack,Car,shot,1
3757,19,Male,African American,10,18,2018,Vineland,NJ,undetermined,other,Not fleeing,shot,1
3758,63,Male,African American,10,18,2018,Monroe,GA,toy weapon,attack,Not fleeing,shot,1
3759,21,Male,African American,10,19,2018,Miami,FL,vehicle,attack,Car,shot,1
3760,25,Male,White,10,19,2018,Brockton,MA,knife,other,Not fleeing,shot,1
3761,35,Male,White,10,20,2018,Paris,TX,gun,attack,Not fleeing,shot,1
3762,50,Male,White,10,20,2018,Spanaway,WA,gun,other,Not fleeing,shot,1
3763,34,Female,White,10,20,2018,Darlington County,SC,gun,attack,Not fleeing,shot,1
3764,0,Male,African American,10,21,2018,Washington,NC,gun,other,Not fleeing,shot,1
3765,0,Male,Unknown,10,21,2018,Quincy,FL,undetermined,undetermined,Car,shot,1
3766,18,Male,African American,10,22,2018,Snellville,GA,lawn mower blade,other,Not fleeing,shot and Tasered,1
3767,26,Male,White,10,22,2018,Riverton,UT,knife,attack,Not fleeing,shot,1
3768,61,Male,White,10,22,2018,Newport,TN,unknown weapon,attack,Not fleeing,shot,1
3769,37,Male,Native American,10,23,2018,Tulsa,OK,gun,attack,Not fleeing,shot,1
3770,27,Male,White,10,23,2018,Davenport,IA,undetermined,undetermined,Car,shot,1
3771,24,Male,White,10,23,2018,Alderwood Manor,WA,undetermined,attack,Car,shot,1
